Date,Category,Assets,Nonfinancial assets,Real estate,Consumer durables,Financial assets,Deposits,Money market fund shares,Debt securities,U.S. government and municipal securities,Corporate and foreign bonds,Loans (Assets),Other loans and advances (Assets),Mortgages,Corporate equities and mutual fund shares,Life insurance reserves,Annuities,DC pension entitlements,DB pension entitlements,Miscellaneous other equity,Miscellaneous assets,Liabilities,Loans (Liabilities),Home mortgages,Consumer credit,Depository institutions loans n.e.c.,Other loans and advances (Liabilities),Deferred and unpaid life insurance premiums,Net worth,Household count
1998:Q2,BabyBoom,15352142,5333572,4123124,1210449,10018569,850037,233717,369985,231720,138265,54114,42007,12107,2722012,385566,309357,1371490,1845261,1717017,160014,3159463,3148965,2340785,674114,19675,114391,10498,12192678,42237409
1998:Q2,GenX,2281677,1008815,658545,350270,1272862,140727,10885,34828,22303,12525,33520,33001,518,384329,69743,16129,236615,90434,220297,35355,897623,895577,516222,371708,2070,5578,2046,1384054,20805492
1998:Q2,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998:Q3,Silent,23490884,6170531,4940163,1230368,17320353,1971946,585918,1349786,914596,435191,517640,443772,73868,4565485,241743,402031,807681,4363898,2366827,147396,1574551,1568216,1031660,327581,9507,199468,6335,21916333,38968169
1998:Q3,BabyBoom,15271594,5513975,4293803,1220171,9757619,857838,270516,409693,271784,137908,83821,72944,10877,2320078,393938,294218,1295300,1909550,1760252,162416,3205910,3195373,2379765,684482,21998,109129,10538,12065683,42329502
1998:Q3,GenX,2157622,1081481,735290,346190,1076141,143061,19228,34794,21908,12886,36690,36086,604,249948,69192,12766,135549,103265,235281,36367,943677,941799,544731,388656,2255,6158,1878,1213945,21251148
1998:Q3,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998:Q4,Silent,24060542,6255110,5040174,1214937,17805431,2007802,610354,1266721,886892,379829,517487,443180,74307,5068184,250577,389557,840582,4328896,2379888,145383,1577097,1571237,1029007,326467,11634,204129,5860,22483445,38702219
1998:Q4,BabyBoom,16420170,5613419,4363946,1249473,10806751,908881,298340,409700,286390,123310,78756,66623,12133,2906142,404635,342770,1455702,2065559,1772450,163818,3288962,3278856,2439363,708810,24567,106116,10106,13131208,42440906
1998:Q4,GenX,2595101,1158042,788689,369353,1437059,165242,24900,34419,23337,11082,36471,35988,484,437248,79516,18525,263818,106779,232648,37493,997626,995976,580219,405995,3125,6636,1650,1597475,21692690
1998:Q4,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999:Q1,Silent,23990848,6275848,5061466,1214383,17715000,2001791,635057,1236494,819711,416784,517374,442414,74959,5043028,252691,378945,850167,4292810,2363530,143114,1566191,1559916,1022383,317254,11312,208966,6275,22424657,38419374
1999:Q1,BabyBoom,16767949,5739392,4471947,1267445,11028557,900104,325584,401194,272937,128257,75656,62258,13399,2944531,407654,363524,1494162,2197017,1753946,165184,3348491,3338050,2495113,714919,22445,105573,10441,13419458,42568958
1999:Q1,GenX,2716809,1235366,855925,379442,1481443,161971,30366,37913,25607,12306,36070,35732,338,453078,86582,18855,289474,109534,219025,38574,1032723,1030545,610141,410225,3112,7067,2177,1684087,22130327
1999:Q1,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999:Q2,Silent,24262694,6366783,5158292,1208490,17895912,1991482,635217,1159853,766748,393105,516626,441398,75228,5302373,257178,367188,865638,4256263,2402932,141162,1565244,1559001,1017582,313354,12342,215724,6243,22697450,38123269
1999:Q2,BabyBoom,17502737,5901122,4604716,1296405,11601615,885313,313277,387031,266197,120834,76532,61891,14641,3260853,413947,397811,1560821,2338895,1800236,166900,3450858,3440461,2561021,734377,22783,122280,10398,14051879,42709873
1999:Q2,GenX,2940823,1300425,900475,399950,1640398,155581,22933,38614,27037,11577,35408,35168,240,554426,95268,21892,337057,112585,226832,39804,1081961,1079625,645088,423850,3630,7056,2336,1858863,22564237
1999:Q2,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999:Q3,Silent,24069296,6424349,5207989,1216360,17644947,1999223,651715,1113274,732808,380466,515750,439925,75825,5058796,255645,358700,857192,4218528,2474397,141726,1567045,1560851,1018320,311361,10802,220369,6194,22502251,37817540
1999:Q3,BabyBoom,17727363,6088362,4767336,1321026,11639000,898266,328307,385021,268905,116116,99849,83941,15908,3088123,412914,393271,1522475,2455332,1884926,170516,3538622,3528281,2628666,759425,19009,121181,10341,14188740,42859863
1999:Q3,GenX,2975577,1391161,977845,413316,1584416,161082,24319,39233,27999,11233,33093,32992,101,504824,100883,16977,299700,114783,247537,41985,1148547,1146062,694272,441110,3150,7530,2485,1827030,22994598
1999:Q3,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999:Q4,Silent,24763821,6475863,5267183,1208680,18287958,2023530,688243,964597,747498,217098,517150,440951,76198,5747893,271244,343123,886085,4182171,2494632,169291,1573638,1567235,1017648,309481,10687,229419,6403,23190183,37505821
1999:Q4,BabyBoom,19172761,6228696,4879578,1349119,12944065,937660,375108,375227,301147,74079,146747,129589,17159,3816346,434177,470110,1649529,2630964,1913633,194564,3631253,3620724,2661348,786016,17735,155624,10529,15541508,43015141
1999:Q4,GenX,3457261,1482539,1049245,433294,1974722,178513,36261,34476,28690,5786,29417,29417,0,734040,116533,28886,394632,118887,248981,54096,1216557,1213688,745267,458125,3225,7072,2869,2240704,23421587
1999:Q4,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000:Q1,Silent,24965805,6599241,5384617,1214625,18366563,2036527,715205,858770,683663,175107,516063,440954,75109,5941663,274519,331009,899060,4144908,2479835,169005,1570244,1564172,1014440,300103,11581,238048,6073,23395561,37191747
2000:Q1,BabyBoom,19929592,6470736,5090383,1380354,13458856,960316,405998,341037,280399,60638,154801,136543,18258,4067015,439879,507019,1706897,2774970,1903056,197868,3684946,3674737,2678156,793492,18009,185079,10209,16244646,43171921
2000:Q1,GenX,3685228,1568539,1115599,452941,2116689,188549,42904,34035,29544,4491,28532,28456,77,816497,125523,32641,433351,121943,236413,56300,1267024,1264248,793617,460170,3704,6757,2776,2418204,23845383
2000:Q1,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000:Q2,Silent,24799766,6722926,5505142,1217784,18076840,2036117,711470,833854,640408,193446,512981,438980,74000,5674197,272814,321663,894045,4107138,2542867,169696,1569385,1563314,1014228,298684,10604,239797,6071,23230382,36878955
2000:Q2,BabyBoom,20170543,6740895,5328322,1412574,13429648,961805,391035,335499,271527,63973,138730,119411,19320,3873970,438994,516974,1688862,2898751,1983046,201981,3748021,3737823,2735469,823162,15686,163506,10198,16422522,43326417
2000:Q2,GenX,3741775,1680466,1206116,474350,2061309,188820,34240,35179,30002,5177,29132,28962,170,761229,131845,30658,411592,124286,255403,58925,1342549,1339567,848399,479925,3437,7805,2982,2399226,24266162
2000:Q2,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000:Q3,Silent,24815948,6798361,5571908,1226452,18017587,2036598,732714,805536,606351,199185,512560,439682,72878,5590278,273960,310658,897049,4070324,2617312,170600,1573503,1567551,1014342,299749,8643,244817,5952,23242445,36571079
2000:Q3,BabyBoom,20735642,7006546,5570796,1435750,13729096,964066,413994,331143,266891,64252,154588,134247,20341,3855489,441852,545528,1705278,3034078,2076795,206284,3839778,3829708,2790003,861302,12244,166159,10070,16895864,43474840
2000:Q3,GenX,3893754,1784612,1298640,485972,2109142,189347,38239,35783,30317,5466,27765,27495,270,760086,140039,32670,417348,127001,279171,61693,1426216,1423135,906101,506022,2785,8227,3081,2467538,24684104
2000:Q3,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000:Q4,Silent,24460989,6921870,5701009,1220861,17539120,2063547,766901,866218,637941,228277,517495,445684,71811,5017885,271894,303424,880341,4033390,2649362,168662,1571085,1564927,1008524,301809,10741,243853,6158,22889904,36271754
2000:Q4,BabyBoom,20737342,7237060,5767869,1469191,13500282,1009228,456038,376360,305070,71290,204778,183449,21330,3359514,440135,538274,1640892,3144986,2121789,208289,3895973,3885712,2848056,903339,14181,120137,10260,16841369,43613406
2000:Q4,GenX,3816799,1876922,1365218,511704,1939877,210483,48780,38164,31608,6556,24519,24151,368,607793,146468,26826,358575,128833,286035,63401,1502026,1498531,948647,536119,3743,10021,3495,2314773,25099384
2000:Q4,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001:Q1,Silent,24242654,7160655,5942991,1217665,17081999,2117397,816929,827054,531311,295743,515470,443124,72346,4554668,274127,295846,849053,3998660,2664178,168617,1552931,1547115,1001744,293577,6502,245292,5816,22689723,35984617
2001:Q1,BabyBoom,20886941,7637764,6140783,1496982,13249177,1098905,519474,337340,248435,88905,190388,167862,22526,2965707,444141,536599,1520348,3278488,2146043,211745,3920877,3910983,2898917,914144,8336,89586,9895,16966064,43738326
2001:Q1,GenX,3774313,1986063,1453961,532102,1788250,253885,66573,39197,30145,9052,24689,24434,255,487086,155685,22112,255993,131465,285688,65877,1547957,1544578,988964,542004,2166,11445,3379,2226356,25512182
2001:Q1,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001:Q2,Silent,24584710,7239821,6024386,1215435,17344889,2126688,820726,775491,474173,301318,516406,443655,72751,4803471,281416,285631,862899,3988600,2710099,173461,1552201,1546537,1002293,289730,4173,250341,5664,23032509,35713301
2001:Q2,BabyBoom,21711380,7882077,6364592,1517486,13829302,1113984,516848,314503,224606,89897,195670,171981,23688,3259511,455132,565051,1579197,3404845,2205456,219105,4044131,4034420,3002436,935665,5124,91194,9711,17667248,43845815
2001:Q2,GenX,4053256,2082260,1536386,545874,1970996,261715,62200,38377,28974,9403,23783,23620,163,584822,168267,24082,295785,143594,297993,70378,1620928,1617483,1045289,558854,1382,11958,3444,2432328,25922675
2001:Q2,Millennial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001:Q3,Silent,24068283,7281130,6064623,1216507,16787154,2143180,848217,837157,546776,290381,532466,459251,73215,4145371,273667,278239,828360,3979605,2741240,179651,1567981,1562145,1009874,283832,7065,261375,5836,22500303,35461444
2001:Q3,BabyBoom,21582112,8135875,6603194,1532681,13446237,1140286,547205,371508,285050,86459,276207,251365,24842,2671194,443973,567343,1449963,3505289,2245881,227387,4163273,4153441,3047231,953848,8044,144318,9832,17418839,43932085
2001:Q3,GenX,3902523,2179650,1624239,555411,1722872,275605,69088,41285,32131,9155,19078,19013,64,402824,171508,20183,188747,155082,303943,75531,1719145,1715297,1131675,570095,2557,10969,3848,2183378,26331041
2001:Q3,Millennial,25752,18003,11242,6761,7749,1235,0,0,0,0,0,0,0,267,4418,0,69,0,811,949,15477,15380,8772,6576,0,32,98,10275,771266
2001:Q4,Silent,24525302,7388324,6163618,1224707,17136978,2169481,863726,781041,496438,284603,526838,453407,73431,4518570,293737,277249,832323,4016282,2675738,181994,1544550,1538565,989907,297935,1529,249194,5985,22980752,35231549
2001:Q4,BabyBoom,22445054,8330141,6773350,1556791,14114913,1178447,589943,336628,243967,92660,236044,210167,25877,3112217,453403,585723,1542220,3591103,2258818,230367,4264687,4254972,3180634,975789,1692,96857,9715,18180368,43994523
2001:Q4,GenX,4212372,2272248,1698762,573486,1940124,292567,84494,39551,30245,9305,22041,21941,100,523401,172019,21420,237080,161060,309017,77474,1761467,1757820,1136089,608522,466,12744,3647,2450905,26737207
2001:Q4,Millennial,35110,24038,14721,9317,11072,1784,113,289,188,102,0,0,0,1523,5158,1,479,0,533,1191,14853,14736,5155,9581,0,0,117,20256,988997
2002:Q1,Silent,24609538,7476555,6252137,1224418,17132983,2200917,843254,745451,482056,263395,528389,454267,74122,4506316,312417,278856,833713,4053229,2646050,184391,1541566,1535274,992801,299066,438,242969,6293,23067972,35021609
2002:Q1,BabyBoom,22920126,8541212,6967508,1573705,14378913,1222677,581662,322815,229165,93649,221542,194559,26982,3180438,461103,579768,1621483,3641839,2312345,233241,4298592,4288827,3224557,962249,462,101558,9765,18621534,44035211
2002:Q1,GenX,4400337,2377074,1789082,587992,2023263,313178,82703,38329,29480,8849,23809,23738,71,524866,171800,16983,276629,165851,329692,79422,1849836,1846231,1222060,611066,123,12982,3605,2550500,27140105
2002:Q1,Millennial,45470,31273,19094,12179,14196,2532,225,707,337,371,1,0,1,1779,5781,0,963,0,772,1436,20660,20526,9392,11134,0,0,133,24810,1219053
2002:Q2,Silent,24382189,7549923,6321818,1228105,16832266,2206785,815847,830794,494314,336480,528711,454343,74368,4139378,326760,281127,793555,4091315,2627801,190193,1542454,1535994,999033,306386,-4521,235095,6460,22839735,34828483
2002:Q2,BabyBoom,22808920,8726621,7132795,1593826,14082299,1222438,563372,355102,231219,123883,186498,158511,27988,2889421,462242,569210,1536730,3680846,2377522,238918,4358026,4348368,3297220,967172,-4663,88638,9658,18450894,44057400
2002:Q2,GenX,4346734,2509659,1904183,605477,1837075,311427,77622,41824,29733,12091,27008,26897,111,403774,168494,11300,186822,170290,355639,82875,1961867,1958468,1315166,630620,-1105,13786,3399,2384867,27538417
2002:Q2,Millennial,52573,39416,23834,15582,13157,2721,357,467,467,0,0,0,0,143,6368,0,0,27,1337,1737,27234,27086,13620,13465,0,0,148,25339,1461077
2002:Q3,Silent,23880442,7599086,6350806,1248280,16281356,2244910,796874,856732,471533,385199,533544,458440,75104,3532827,338087,283314,749412,4130805,2619965,194886,1546019,1539131,1002938,313731,-5458,227920,6888,22334423,34649032
2002:Q3,BabyBoom,22532753,8947785,7337401,1610383,13584968,1273773,555485,360335,213041,147295,176687,147610,29077,2345950,458448,561330,1437217,3719090,2453077,243575,4464832,4454983,3408027,970223,-5427,82160,9849,18067921,44064346
2002:Q3,GenX,4226291,2647889,2033946,613943,1578402,336616,76182,43188,28666,14522,28800,28718,82,189652,162653,6071,88143,174771,386457,85870,2061662,2058169,1393727,651297,-1261,14406,3493,2164629,27930823
2002:Q3,Millennial,61497,45033,26856,18177,16463,3806,529,678,678,0,1,0,1,0,6919,0,0,153,2341,2036,30980,30824,14468,16357,0,0,156,30516,1714712
2002:Q4,Silent,24133158,7658140,6396060,1262081,16475017,2263472,815212,918937,441648,477290,539043,463245,75798,3659442,350530,281182,751819,4173328,2518360,203692,1551115,1544017,1008540,322541,-8754,221690,7098,22582042,34480118
2002:Q4,BabyBoom,23150246,9164574,7541774,1622800,13985671,1291669,594057,377437,192432,185005,158145,127993,30151,2545012,456147,597451,1507995,3785271,2420675,251813,4580898,4571112,3513693,978455,-8498,87462,9787,18569347,44059302
2002:Q4,GenX,4442044,2767823,2147378,620445,1674221,344752,90633,46205,27247,18957,31313,31252,61,225134,157251,11448,120373,180422,375879,90811,2170624,2167305,1478201,676319,-1846,14631,3319,2271420,28316006
2002:Q4,Millennial,67763,51445,30587,20858,16318,4380,792,904,904,0,4,0,4,0,7317,0,0,121,358,2442,35737,35573,15880,19693,0,0,164,32026,1979602
2003:Q1,Silent,24090557,7753918,6496960,1256958,16336638,2319699,789221,859069,424748,434320,544646,468781,75865,3494679,366620,281094,741515,4213764,2517984,208347,1550103,1542395,1010723,323727,-8593,216537,7709,22540453,34318602
2003:Q1,BabyBoom,23445938,9359740,7725440,1634300,14086199,1369113,575672,359977,180050,179927,165711,134630,31082,2444412,459680,613663,1529636,3808444,2503507,256384,4680956,4670744,3608978,963236,-8078,106607,10212,18764983,44045522
2003:Q1,GenX,4534234,2864472,2231193,633279,1669762,384672,85791,43907,26338,17569,32161,32022,139,152036,154493,12019,115406,184402,410998,93878,2247561,2243909,1551115,680204,-1772,14362,3651,2286673,28692645
2003:Q1,Millennial,83649,62725,37679,25045,20924,6434,1015,1122,1122,0,0,0,0,0,7434,0,0,408,1733,2777,38541,38381,16425,21956,0,0,160,45108,2255391
2003:Q2,Silent,24654994,7837035,6573317,1263718,16817959,2348121,769736,798151,387470,410681,553599,477141,76458,3921798,387239,278605,765369,4256128,2526971,212242,1575370,1567348,1026000,330452,-7494,218390,8022,23079624,34161343
2003:Q2,BabyBoom,24621471,9571871,7923343,1648529,15049600,1400950,565146,338654,158508,180146,260341,228218,32122,2972760,470900,652029,1679369,3853442,2595741,260269,4897247,4886964,3734024,965836,-6831,193935,10283,19724224,44026259
2003:Q2,GenX,4983278,3000124,2355353,644771,1983153,400792,83651,41433,24454,16980,26846,26708,138,309328,155465,18228,210908,189276,450624,96601,2382474,2378864,1668478,700178,-1539,11747,3609,2600804,29059424
2003:Q2,Millennial,98045,72967,43927,29040,25078,7616,1278,1335,1335,0,1,0,1,0,7174,0,176,572,3827,3101,45837,45679,19878,25463,0,338,158,52208,2541722
2003:Q3,Silent,24878454,7900319,6617079,1283241,16978134,2356423,743007,773833,435530,338303,556473,480714,75758,4059316,405980,277600,762479,4297616,2525909,219500,1587125,1578876,1042386,337951,-11080,209620,8248,23291329,34005204
2003:Q3,BabyBoom,25273443,9815565,8151997,1663568,15457878,1400795,545675,340824,179307,161517,255013,222158,32855,3203668,479203,676088,1727045,3886119,2676220,267228,4967154,4956908,3817174,971742,-9954,177946,10246,20306289,44004768
2003:Q3,GenX,5236890,3146664,2494784,651880,2090226,399693,78505,40645,26517,14128,28504,28164,340,359153,154821,20899,227189,193643,486170,101003,2536185,2532741,1800989,721238,-2107,12621,3443,2700706,29415023
2003:Q3,Millennial,109259,80173,48019,32155,29086,7936,1550,2055,1599,456,0,0,0,0,6773,0,484,886,5857,3545,59405,59251,30384,28744,0,124,154,49854,2838239
2003:Q4,Silent,25452708,7982357,6684306,1298051,17470350,2379204,721138,853974,478692,375282,560236,484409,75828,4397772,424257,274338,781870,4339650,2510686,227225,1610438,1601989,1047812,345724,9088,199365,8449,23842270,33847045
2003:Q4,BabyBoom,26320471,10064955,8384333,1680622,16255517,1423944,532163,380564,197865,182699,243427,209664,33764,3658784,486955,719057,1863131,3931381,2741385,274725,5077420,5067246,3933978,978641,7594,147033,10175,21243051,43984301
2003:Q4,GenX,5661542,3282998,2620240,662758,2378544,411044,75404,44427,28202,16225,30574,30149,425,498015,153700,28600,316557,198505,515997,105721,2648764,2645537,1883886,745357,2234,14060,3226,3012779,29758124
2003:Q4,Millennial,126194,89996,53826,36170,36198,8947,1856,1880,1880,0,0,0,0,2025,6167,0,2650,1124,7509,4040,63317,63172,29937,33210,25,0,146,62877,3144585
2004:Q1,Silent,26380176,8171014,6859521,1311493,18209162,2424564,698730,1345666,951897,393768,565903,489020,76883,4539262,437482,272131,777175,4386857,2531723,229669,1608869,1600208,1051590,346569,8306,193743,8661,24771307,33683727
2004:Q1,BabyBoom,27616993,10455072,8751320,1703752,17161921,1483037,518115,677143,479936,197207,258183,223253,34930,3910338,486058,751423,1903730,4050229,2846172,277494,5159744,5149627,4014037,965690,6843,163056,10118,22457248,43968114
2004:Q1,GenX,5982602,3439000,2758182,680817,2543602,442060,72138,53588,36069,17519,30642,30289,353,559677,147702,33641,327689,206458,562187,107821,2736395,2733385,1968933,748634,1980,13838,3010,3246207,30087409
2004:Q1,Millennial,149407,106672,64968,41704,42735,11324,2182,0,0,0,0,0,0,4171,5602,25,3092,533,11455,4350,69864,69731,34127,35579,25,0,133,79543,3460405
2004:Q2,Silent,26458057,8282078,6943211,1338868,18175979,2451996,675091,1228739,867700,361040,571435,493479,77956,4478336,453165,271270,770645,4423229,2620028,232044,1625117,1616021,1068638,350624,8115,188644,9096,24832940,33512112
2004:Q2,BabyBoom,28347171,10804200,9080670,1723530,17542971,1515173,502831,604279,412738,191541,283739,247615,36124,3948879,489688,771310,1937301,4186254,3023192,280325,5286150,5275784,4120698,963363,6597,185125,10366,23061022,43959460
2004:Q2,GenX,6242637,3639588,2951682,687905,2603050,458145,68471,53048,36685,16363,29866,29591,275,534465,143754,35352,332736,199831,637494,109889,2886718,2883593,2106708,761613,1894,13378,3126,3355919,30401557
2004:Q2,Millennial,168908,114846,70036,44811,54061,12897,2524,1782,1046,736,278,278,0,3416,4677,33,3397,457,19948,4652,84370,84263,45229,38939,27,68,108,84537,3785341
2004:Q3,Silent,26796205,8470833,7133065,1337768,18325372,2465878,651650,1317512,932073,385439,576086,497201,78885,4412739,468044,269293,759306,4458225,2708335,238305,1626076,1616661,1078536,358720,-2337,181743,9415,25170129,33329059
2004:Q3,BabyBoom,29162202,11171269,9432787,1738482,17990933,1527981,488070,657003,448141,208861,269629,232319,37310,3988425,492180,799095,1952043,4328515,3201019,286973,5410051,5399583,4236194,974229,-1920,191080,10468,23752151,43961592
2004:Q3,GenX,6464190,3824169,3123478,700690,2640022,463098,64995,54825,36858,17967,32127,31912,215,505725,138793,39204,321601,192950,712669,114035,3018582,3015516,2214759,787741,-476,13492,3066,3445608,30699252
2004:Q3,Millennial,196676,134666,83746,50919,62010,13724,2883,1224,908,316,0,0,0,2360,3554,76,3211,306,29523,5149,94367,94287,50003,44185,-3,102,80,102308,4119038
2004:Q4,Silent,27340440,8624437,7277390,1347048,18716002,2482410,652901,1355164,1073883,281282,575276,495491,79785,4719365,470151,262049,790319,4413698,2748228,246441,1666067,1656643,1106109,362255,-3084,191364,9423,25674373,33132086
2004:Q4,BabyBoom,30559780,11520222,9758443,1761779,19039558,1611896,489843,747659,576388,171270,329943,290777,39166,4325969,506254,839950,2098175,4522920,3272815,294135,5541500,5530821,4317635,995677,-2678,220187,10680,25018280,43976707
2004:Q4,GenX,6998990,4063040,3329791,733248,2935951,489228,63577,53598,39657,13942,31477,31477,0,613998,149116,51813,401334,226101,735803,119905,3182882,3179572,2356644,810373,-672,13228,3310,3816109,30979513
2004:Q4,Millennial,237640,158051,101907,56144,79589,16592,3016,3380,0,3380,1352,1269,83,6251,3649,185,5570,0,33650,5943,112759,112672,60191,51815,-6,672,87,124881,4461092
2005:Q1,Silent,27431304,8764037,7420292,1343745,18667267,2495329,637057,1296725,1010338,286387,572827,492223,80604,4743007,465218,258376,789837,4361446,2796388,251057,1674670,1665295,1122258,354988,-8893,196943,9375,25756633,32921334
2005:Q1,BabyBoom,31182797,11826747,10045060,1781687,19356051,1695596,471418,734125,552656,181469,317405,276354,41051,4354332,507884,850927,2116059,4653672,3356394,298241,5672846,5662025,4471962,986731,-8297,211630,10821,25509951,44002773
2005:Q1,GenX,7293388,4314764,3547818,766946,2978624,514583,54918,60502,45182,15320,36960,36960,0,588378,152446,56159,370709,256931,763055,123985,3253124,3249653,2432311,804903,-1944,14382,3471,4040264,31242718
2005:Q1,Millennial,269385,183629,120867,62762,85756,19694,3062,3481,0,3481,872,684,187,4351,4239,165,4254,266,38771,6603,100980,100884,42029,58352,-9,511,96,168405,4810912
2005:Q2,Silent,27805876,8937995,7606996,1330999,18867881,2489175,628770,1343958,1045833,298125,570059,489120,80938,4862957,461652,252696,802226,4307950,2894632,253807,1710914,1701477,1149884,354181,-5321,202733,9437,26094962,32697601
2005:Q2,BabyBoom,32129503,12115830,10310575,1805256,20013673,1753097,461496,804408,609115,195294,322048,279152,42896,4494585,512477,877847,2190596,4798916,3497433,300769,5782695,5771573,4574310,996646,-5244,205860,11122,26346808,44036701
2005:Q2,GenX,7711399,4581465,3772010,809456,3129934,524040,48653,66753,49627,17126,41284,41284,0,610140,157360,65021,388201,288855,812513,127113,3413074,3409260,2579534,815604,-1329,15452,3813,4298325,31489582
2005:Q2,Millennial,316152,217365,144715,72650,98786,21579,3108,3347,0,3347,804,505,300,4498,4753,222,4556,582,48148,7189,115453,115352,49031,65958,-20,383,102,200698,5167861
2005:Q3,Silent,28086124,9081399,7752515,1328884,19004725,2492139,635912,1185934,972266,213668,566165,485748,80417,5072667,460610,248132,819543,4251884,3008335,263403,1745775,1736648,1177089,355657,-4957,208859,9128,26340349,32461684
2005:Q3,BabyBoom,33189044,12477553,10659269,1818284,20711491,1830220,470440,732309,574290,158019,318797,274202,44595,4743437,522121,894941,2289357,4940310,3659307,310251,5900815,5889899,4676706,1014042,-5229,204380,10916,27288229,44075402
2005:Q3,GenX,8245916,4869644,4036312,833332,3376272,544051,48719,67857,54564,13292,46584,46584,0,681345,165068,71155,426642,321035,869664,134153,3582880,3579310,2730762,833534,-1361,16374,3570,4663036,31720820
2005:Q3,Millennial,363331,241353,163937,77416,121978,24652,3191,6356,610,5746,423,20,403,7290,5064,232,5710,1032,59738,8289,132906,132785,57325,75152,-28,337,122,230424,5531302
2005:Q4,Silent,28324237,9191646,7862815,1328831,19132591,2485328,661623,1229648,969827,259821,560585,481882,78703,5135916,456801,242752,833398,4194080,3057758,274702,1775941,1767047,1200410,356516,-2544,212664,8894,26548296,32214379
2005:Q4,BabyBoom,34133391,12814726,10980067,1834659,21318664,1895213,503821,790691,599270,191421,319065,273033,46032,4827848,527011,918489,2376283,5084773,3753668,321800,5979213,5968396,4761190,1030081,-2871,179996,10817,28154178,44115785
2005:Q4,GenX,8643542,5125538,4265481,860057,3518003,556149,57699,76496,59329,17167,51769,51769,0,675893,170080,79172,454590,353742,900084,142330,3744026,3740581,2873720,849462,-794,18194,3445,4899516,31937150
2005:Q4,Millennial,399275,266023,183300,82723,133251,27119,3339,5649,667,4982,478,0,478,5956,5617,280,6513,1489,67195,9618,152160,152020,67547,84497,-24,0,140,247115,5900598
2006:Q1,Silent,28785516,9151720,7840369,1311351,19633795,2513619,662998,1251629,1002292,249338,552579,477659,74920,5658252,433273,237155,845670,4135535,3068534,274552,1813621,1804803,1228666,354072,2017,220048,8818,26971895,31956485
2006:Q1,BabyBoom,35257586,12810430,10955561,1854870,22447156,2026499,506628,851072,657713,193359,336882,289981,46901,5458727,495298,943639,2459003,5240224,3807116,322069,6083499,6072558,4840922,1036274,2432,192930,10941,29174087,44154762
2006:Q1,GenX,9178314,5283153,4382505,900648,3895161,607401,55320,82202,64582,17620,55255,55255,0,928711,154283,87712,478668,387288,914235,144085,3926261,3922678,3048576,854764,743,18595,3583,5252053,32139285
2006:Q1,Millennial,453432,290141,196199,93942,163291,34235,3338,5584,0,5584,475,0,475,20174,8175,342,7189,1764,71858,10158,181435,181282,88774,92475,33,0,153,271997,6275110
2006:Q2,Silent,28628238,9167149,7856867,1310281,19461090,2498784,676836,1219289,918892,300398,542546,473125,69420,5537727,427906,233331,843127,4074174,3133031,274339,1844684,1835948,1254353,349739,5407,226450,8735,26783555,31688799
2006:Q2,BabyBoom,35695214,12985024,11113820,1871204,22710191,2086421,526488,839061,608173,230888,366057,318954,47104,5336435,497636,953151,2477257,5382459,3922888,322337,6203564,6192504,4950138,1037901,7023,197441,11060,29491651,44189244
2006:Q2,GenX,9366289,5504273,4576389,927884,3862016,615360,59322,90413,68187,22226,57754,57431,323,826196,157802,91808,444212,420613,952716,145819,4093461,4089745,3208219,859869,2334,19324,3715,5272828,32327944
2006:Q2,Millennial,476362,307279,207419,99860,169082,36770,3369,5686,1775,3911,908,509,399,13036,9045,306,5084,2361,81819,10698,201837,201671,99379,102103,132,57,166,274524,6654201
2006:Q3,Silent,28701271,9146882,7835139,1311743,19554389,2488682,699695,1170786,915677,255109,530482,468124,62358,5680762,427999,227806,854577,4013051,3186866,273682,1868947,1860326,1271316,349194,7195,232622,8621,26832324,31412118
